ID interno,Data pagamento,Data de vencimento,ID Pagamento,Cliente,Localidade,Número da Fatura,Número da Nota Fiscal,FIDIC,Valor da nota,Valor Já Recebido,Conta bancária,Conta contábil,ID interno,Valor restante,Numero Parcela - ACS,Valor Pago Parcela - ACS,Data de vencimento/Receber até,Data Vencimento - ACS,Categoria de cliente,Data da Transação
492405,17/01/2025,18/03/2025,Pagamento #55467,CJ1568 HOSPITAL UNIMED RIO VERDE - GO,DF - DISTRIBUIDORA 0004 [5],57017,000051452,Não,48984.00,48984.00,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492405,.00,1,16328.00,,17/01/2025,HOSPITAL,18/12/2024
492404,17/01/2025,18/03/2025,Pagamento #55466,CJ2929 HOSPITAL UNIMED FOZ - FOZ DO IGUAÇU - PR,DF - DISTRIBUIDORA 0004 [5],57009,000051443,Não,39896.18,39896.18,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121101 1.1.2.01.01.001 - Operadoras de Saúde,492404,.00,1,13298.73,,17/01/2025,HOSPITAL,18/12/2024
492403,17/01/2025,16/02/2025,Pagamento #55465,CJ3803 UNIMED UBERABA - MG,DF - DISTRIBUIDORA 0004 [5],57007,000051441,Não,1092.82,1092.82,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121101 1.1.2.01.01.001 - Operadoras de Saúde,492403,.00,1,546.41,,17/01/2025,OPERADORA,18/12/2024
492402,17/01/2025,18/03/2025,Pagamento #55464,CJ353 INGOH - INSTITUTO GOIANO DE ONCOLOGIA E HEMATOLOGIA - GOIANIA - GO,DF - DISTRIBUIDORA 0004 [5],57006,000051440,Não,16329.99,16329.99,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492402,.00,1,5443.33,,17/01/2025,CLINICA,18/12/2024
492401,17/01/2025,18/03/2025,Pagamento #55463,CJ4705 NOOVA ONCOLOGIA - FLORIANOPOLIS - SC,DF - DISTRIBUIDORA 0004 [5],56987,000051421,Não,1306.57,1306.57,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492401,.00,1,435.52,,17/01/2025,CLINICA,18/12/2024
492400,17/01/2025,17/01/2025,Pagamento #55462,CJ4807 ANIMO - GUARAPUAVA - PR,DF - DISTRIBUIDORA 0004 [5],56985,000051419,Não,865.83,865.83,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492400,.00,1,865.83,,17/01/2025,CLINICA,18/12/2024
492399,17/01/2025,17/01/2025,Pagamento #55461,CJ4168 HOSPITAL GERAL UNIMED - MARINGA - PR,DF - DISTRIBUIDORA 0004 [5],56983,000051417,Não,435.16,435.16,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492399,.00,1,435.16,,17/01/2025,HOSPITAL,18/12/2024
492398,17/01/2025,16/02/2025,Pagamento #55460,CJ033 CTO - PETROPOLIS - RJ,DF - DISTRIBUIDORA 0004 [5],56244,000050722,Não,13543.60,13543.60,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492398,.00,1,6771.80,,17/01/2025,CLINICA,03/12/2024
492397,17/01/2025,01/02/2025,Pagamento #55459,CJ4969 INTEGRALMED DISTRIBUIDORA - NITEROI - RJ,DF - DISTRIBUIDORA 0004 [5],56199,000050674,Não,18283.06,18283.06,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,492397,.00,2,6094.35,,17/01/2025,DISTRIBUIDORA,03/12/2024
492396,17/01/2025,17/01/2025,Pagamento #55458,CJ337 HEMOLABOR LABORATORIO DE ANALISES CLINICAS - GOIANIA - GO,DF - DISTRIBUIDORA 0004 [5],53545,000048037,Não,32025.30,32025.30,1111201 1.1.1.01.02.001 - Banco do Brasil 288-8-[10021],1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492396,.00,3,10675.10,,17/01/2025,CLINICA,19/09/2024
492395,17/01/2025,19/01/2025,Pagamento #55457,CJ4020 HOSPITAL ESTADUAL JAYME SANTOS NEVES - SERRA - ES,DF - DISTRIBUIDORA 0004 [5],57121,000051557,Não,666.24,666.24,1111309 1.1.1.01.03.009 - Banco Safra 918-9,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492395,.00,1,666.24,,19/01/2025,HOSPITAL,20/12/2024
492394,17/01/2025,19/03/2025,Pagamento #55456,CJ1568 HOSPITAL UNIMED RIO VERDE - GO,DF - DISTRIBUIDORA 0004 [5],57112,000051548,Não,32656.00,32656.00,1111309 1.1.1.01.03.009 - Banco Safra 918-9,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492394,.00,1,10885.33,,18/01/2025,HOSPITAL,19/12/2024
492393,17/01/2025,17/01/2025,Pagamento #55455,CJ424 UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRABALHO MEDICO - SP,DF - DISTRIBUIDORA 0004 [5],57028,000051463,Não,62880.00,62880.00,1111309 1.1.1.01.03.009 - Banco Safra 918-9,1121101 1.1.2.01.01.001 - Operadoras de Saúde,492393,.00,1,62880.00,,17/01/2025,OPERADORA,18/12/2024
492392,17/01/2025,16/02/2025,Pagamento #55454,CJ163 HOSPITAL UNIMED SANTA BARBARA D'OESTE - SP,DF - DISTRIBUIDORA 0004 [5],56998,000051432,Não,41764.50,41764.50,1111309 1.1.1.01.03.009 - Banco Safra 918-9,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492392,.00,1,20882.25,,17/01/2025,HOSPITAL,18/12/2024
492391,17/01/2025,17/01/2025,Pagamento #55453,CJ3231 HOSPITAL UNIMED SAO CARLOS  - UNIDADE II - SP,DF - DISTRIBUIDORA 0004 [5],56993,000051427,Não,10959.20,10959.20,1111309 1.1.1.01.03.009 - Banco Safra 918-9,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492391,.00,1,10959.20,,17/01/2025,HOSPITAL,18/12/2024
492390,17/01/2025,17/01/2025,Pagamento #55452,CJ164 UNIMED DE VOLTA REDONDA - RJ,RJ - DISTRIBUIDORA 0001 [1],55646,000199277,Não,30178.00,30178.00,1111309 1.1.1.01.03.009 - Banco Safra 918-9,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492390,.00,3,10059.34,,17/01/2025,HOSPITAL,18/11/2024
492242,16/01/2025,15/02/2025,Pagamento #55451,CJ4758 HOSPITAL UNIMED GRANDE FLORIANOPOLIS - SC,DF - DISTRIBUIDORA 0004 [5],56938,000051393,Sim,102833.16,102833.16,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492242,.00,1,34277.72,,16/01/2025,HOSPITAL,17/12/2024
492242,16/01/2025,15/02/2025,Pagamento #55451,CJ4758 HOSPITAL UNIMED GRANDE FLORIANOPOLIS - SC,DF - DISTRIBUIDORA 0004 [5],56905,000051362,Sim,47320.56,47320.56,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492242,.00,1,15773.52,,16/01/2025,HOSPITAL,17/12/2024
492241,16/01/2025,16/01/2025,Pagamento #55450,CJ4595 UNIMED DE SOROCABA - SP,DF - DISTRIBUIDORA 0004 [5],56934,000051389,Sim,2566.00,2566.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492241,.00,1,2566.00,,16/01/2025,HOSPITAL,17/12/2024
492239,16/01/2025,15/02/2025,Pagamento #55449,CJ398 CENTRO CLINICO UNIMED - SETOR SUL - GOIANIA - GO,DF - DISTRIBUIDORA 0004 [5],56931,000051386,Sim,27050.00,27050.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492239,.00,1,13525.00,,16/01/2025,CLINICA,17/12/2024
492236,16/01/2025,15/02/2025,Pagamento #55448,CJ398 CENTRO CLINICO UNIMED - SETOR SUL - GOIANIA - GO,DF - DISTRIBUIDORA 0004 [5],56911,000051368,Sim,13048.00,13048.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492236,.00,1,6524.00,,16/01/2025,CLINICA,17/12/2024
492234,16/01/2025,16/01/2025,Pagamento #55447,CJ396 UNIMED CURITIBA - UNIDADE PADRE GERMANO MAYER - PR,DF - DISTRIBUIDORA 0004 [5],54707,000049188,Sim,157592.26,157592.26,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121101 1.1.2.01.01.001 - Operadoras de Saúde,492234,.00,3,52530.76,,16/01/2025,OPERADORA,18/10/2024
492232,16/01/2025,16/01/2025,Pagamento #55446,CJ3950 PHS SAMARITANO SAUDE - CAMPINAS - SP,DF - DISTRIBUIDORA 0004 [5],56948,000051403,Sim,12831.00,12831.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121101 1.1.2.01.01.001 - Operadoras de Saúde,492232,.00,1,12831.00,,16/01/2025,OPERADORA,17/12/2024
492231,16/01/2025,15/02/2025,Pagamento #55445,CJ3866 HOSPITAL E MATERNIDADE UNIMED DE OURINHOS - SP,DF - DISTRIBUIDORA 0004 [5],56944,000051377,Sim,8592.59,8592.59,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492231,.00,1,4296.30,,16/01/2025,HOSPITAL,17/12/2024
492230,16/01/2025,11/02/2025,Pagamento #55444,CJ340 HOSPITAL DAHER LAGO SUL - BRASILIA - DF,DF - DISTRIBUIDORA 0004 [5],56820,000051281,Sim,32847.00,32847.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492230,.00,1,10949.00,,12/01/2025,HOSPITAL,13/12/2024
492229,16/01/2025,16/01/2025,Pagamento #55443,CJ3231 HOSPITAL UNIMED SAO CARLOS  - UNIDADE II - SP,DF - DISTRIBUIDORA 0004 [5],56922,000051378,Sim,8078.48,8078.48,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492229,.00,1,8078.48,,16/01/2025,HOSPITAL,17/12/2024
492226,16/01/2025,16/01/2025,Pagamento #55442,CJ2882 UNIMED DE LONDRINA - PR,DF - DISTRIBUIDORA 0004 [5],56354,000050828,Sim,20892.00,20892.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121101 1.1.2.01.01.001 - Operadoras de Saúde,492226,.00,1,20892.00,,16/01/2025,OPERADORA,05/12/2024
492225,16/01/2025,16/02/2025,Pagamento #55441,CJ2090 UNIMED BEBEDOURO - SP,DF - DISTRIBUIDORA 0004 [5],56997,000051431,Sim,33513.60,33513.60,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492225,.00,1,11171.20,,17/01/2025,HOSPITAL,18/12/2024
492224,16/01/2025,16/01/2025,Pagamento #55440,CJ2001 UNIMED DE SANTOS - SP,DF - DISTRIBUIDORA 0004 [5],56920,000051376,Sim,11983.40,11983.40,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121101 1.1.2.01.01.001 - Operadoras de Saúde,492224,.00,1,11983.40,,16/01/2025,OPERADORA,17/12/2024
492223,16/01/2025,15/02/2025,Pagamento #55439,CJ186 HOSPITAL UNIMED VITORIA - ES,DF - DISTRIBUIDORA 0004 [5],54665,000049145,Sim,104921.80,104921.80,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492223,.00,3,26230.45,,16/01/2025,HOSPITAL,18/10/2024
492222,16/01/2025,16/01/2025,Pagamento #55438,CJ1830 UNIMED DE BAURU - SP,DF - DISTRIBUIDORA 0004 [5],56191,000050662,Sim,76316.18,76316.18,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492222,.00,2,38158.09,,16/01/2025,HOSPITAL,02/12/2024
492219,16/01/2025,16/01/2025,Pagamento #55437,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,DF - DISTRIBUIDORA 0004 [5],56187,000050658,Sim,102028.00,102028.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492219,.00,1,102028.00,,16/01/2025,HOSPITAL,02/12/2024
492214,16/01/2025,15/02/2025,Pagamento #55436,CJ176 HOSPITAL UNIMED RESENDE - RJ,RJ - DISTRIBUIDORA 0001 [1],56952,000199354,Sim,30198.00,30198.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492214,.00,1,10066.00,,16/01/2025,HOSPITAL,17/12/2024
492212,16/01/2025,15/02/2025,Pagamento #55435,CJ165 HOSPITAL UNIMED GOVERNADOR VALADARES - MG,DF - DISTRIBUIDORA 0004 [5],56962,000051408,Sim,5502.43,5502.43,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492212,.00,1,1834.14,,16/01/2025,HOSPITAL,17/12/2024
492210,16/01/2025,15/02/2025,Pagamento #55434,CJ157 HOSPITAL UNIMED BIRIGUI - SP,DF - DISTRIBUIDORA 0004 [5],56909,000051366,Sim,28455.99,28455.99,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492210,.00,1,9485.33,,16/01/2025,HOSPITAL,17/12/2024
492208,16/01/2025,15/02/2025,Pagamento #55433,CJ129 ONKO SOL ASSISTENCIA MEDICA ONCOLOGICA - CABO FRIO - RJ,RJ - DISTRIBUIDORA 0001 [1],56916,000199348,Sim,29963.07,29963.07,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492208,.00,1,9987.69,,16/01/2025,CLINICA,17/12/2024
492202,16/01/2025,02/03/2025,Pagamento #55432,CJ5128 CASA DE SAUDE SANTA LUCIA - MURIAE - MG,DF - DISTRIBUIDORA 0004 [5],56908,000051365,Sim,32960.70,32960.70,1111235 1.1.1.01.02.035 - Banco Multiplike  338-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492202,.00,1,8240.17,,16/01/2025,HOSPITAL,17/12/2024
492200,16/01/2025,16/01/2025,Pagamento #55431,CJ4842 CENTRO DE DIAGNOSTICO E TRATAMENTO DE NEOPLASIAS - PONTA GROSSA - PR,DF - DISTRIBUIDORA 0004 [5],56165,000050633,Sim,18352.00,18352.00,1111235 1.1.1.01.02.035 - Banco Multiplike  338-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492200,.00,2,9176.00,,16/01/2025,CLINICA,02/12/2024
492189,16/01/2025,05/03/2025,Pagamento #55430,CJ340 HOSPITAL DAHER LAGO SUL - BRASILIA - DF,DF - DISTRIBUIDORA 0004 [5],56359,000050831,Não,13801.90,13801.90,1111308 1.1.1.01.03.008 - Banco ABC Brasil 967-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492189,.00,1,4600.63,,04/01/2025,HOSPITAL,05/12/2024
492186,15/01/2025,17/01/2025,Pagamento #55429,CJ066 FUNDACAO CRISTIANO VARELLA - MURIAE - MG,DF - DISTRIBUIDORA 0004 [5],57046,000051482,Sim,30630.00,30630.00,1111235 1.1.1.01.02.035 - Banco Multiplike  338-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492186,.00,1,30630.00,,17/01/2025,HOSPITAL,18/12/2024
492185,15/01/2025,14/02/2025,Pagamento #55428,CJ4807 ANIMO - GUARAPUAVA - PR,DF - DISTRIBUIDORA 0004 [5],56868,000051326,Sim,36057.20,36057.20,1111235 1.1.1.01.02.035 - Banco Multiplike  338-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492185,.00,1,12019.07,,15/01/2025,CLINICA,16/12/2024
492183,15/01/2025,14/02/2025,Pagamento #55427,CJ3470 ONCO CLINICAS - SOROCABA - SP,DF - DISTRIBUIDORA 0004 [5],56885,000051343,Sim,8503.08,8503.08,1111235 1.1.1.01.02.035 - Banco Multiplike  338-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492183,.00,1,4251.54,,15/01/2025,CLINICA,16/12/2024
492181,15/01/2025,14/02/2025,Pagamento #55426,CJ5127 COOP CENTRO DE ONCOLOGIA DO OESTE DO PARANA - CASCAVEL - PR,DF - DISTRIBUIDORA 0004 [5],56886,000051345,Sim,46704.44,46704.44,1111235 1.1.1.01.02.035 - Banco Multiplike  338-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492181,.00,1,23352.22,,15/01/2025,HOSPITAL,16/12/2024
492176,15/01/2025,15/01/2025,Pagamento #55425,CJ4848 HGU HOSPITAL GERAL UNIMED - TOLEDO - PR,DF - DISTRIBUIDORA 0004 [5],57034,000051469,Sim,34236.12,34236.12,1111235 1.1.1.01.02.035 - Banco Multiplike  338-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492176,.00,1,34236.12,,15/01/2025,HOSPITAL,18/12/2024
492174,15/01/2025,19/01/2025,Pagamento #55424,CJ5036 HOSPITAL UNIMED CAMPO GRANDE - MS,DF - DISTRIBUIDORA 0004 [5],57119,000051555,Sim,6323.40,6323.40,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492174,.00,1,6323.40,,19/01/2025,HOSPITAL,20/12/2024
492174,15/01/2025,15/01/2025,Pagamento #55424,CJ5036 HOSPITAL UNIMED CAMPO GRANDE - MS,DF - DISTRIBUIDORA 0004 [5],56837,000051294,Sim,24690.00,24690.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492174,.00,1,24690.00,,15/01/2025,HOSPITAL,16/12/2024
492174,15/01/2025,16/01/2025,Pagamento #55424,CJ5036 HOSPITAL UNIMED CAMPO GRANDE - MS,DF - DISTRIBUIDORA 0004 [5],56930,000051385,Sim,63291.18,63291.18,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492174,.00,1,63291.18,,16/01/2025,HOSPITAL,17/12/2024
492174,15/01/2025,15/01/2025,Pagamento #55424,CJ5036 HOSPITAL UNIMED CAMPO GRANDE - MS,DF - DISTRIBUIDORA 0004 [5],56841,000051298,Sim,33669.80,33669.80,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492174,.00,1,33669.80,,15/01/2025,HOSPITAL,16/12/2024
492168,15/01/2025,15/01/2025,Pagamento #55423,CJ4996 NUCLEO DE ATENCAO INTEGRAL A SAUDE - UNIMED SOROCABA - SP,DF - DISTRIBUIDORA 0004 [5],56846,000051304,Sim,15930.32,15930.32,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,492168,.00,1,15930.32,,15/01/2025,CLINICA,16/12/2024
492166,15/01/2025,15/01/2025,Pagamento #55422,CJ3803 UNIMED UBERABA - MG,DF - DISTRIBUIDORA 0004 [5],54659,000049138,Sim,93923.55,93923.55,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121101 1.1.2.01.01.001 - Operadoras de Saúde,492166,.00,3,31307.85,,15/01/2025,OPERADORA,17/10/2024
492165,15/01/2025,14/02/2025,Pagamento #55421,CJ373 ONCOVIDA DE GOIANIA - GO,DF - DISTRIBUIDORA 0004 [5],56839,000051296,Sim,32945.00,32945.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492165,.00,1,16472.50,,15/01/2025,CLINICA,16/12/2024
492162,15/01/2025,12/02/2025,Pagamento #55420,CJ3566 HOSPITAL UNIMED CRICIUMA - SC,DF - DISTRIBUIDORA 0004 [5],57029,000051466,Sim,88500.00,88500.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492162,.00,1,29500.00,,15/01/2025,HOSPITAL,18/12/2024
492162,15/01/2025,12/02/2025,Pagamento #55420,CJ3566 HOSPITAL UNIMED CRICIUMA - SC,DF - DISTRIBUIDORA 0004 [5],57030,000051467,Sim,13291.11,13291.11,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492162,.00,1,4430.37,,15/01/2025,HOSPITAL,18/12/2024
492159,15/01/2025,15/01/2025,Pagamento #55419,CJ337 HEMOLABOR LABORATORIO DE ANALISES CLINICAS - GOIANIA - GO,DF - DISTRIBUIDORA 0004 [5],53464,000047962,Sim,39375.00,39375.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492159,.00,3,13125.00,,15/01/2025,CLINICA,17/09/2024
492158,15/01/2025,15/01/2025,Pagamento #55418,CJ337 HEMOLABOR LABORATORIO DE ANALISES CLINICAS - GOIANIA - GO,DF - DISTRIBUIDORA 0004 [5],53463,000047961,Sim,103275.24,103275.24,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492158,.00,3,34425.08,,15/01/2025,CLINICA,17/09/2024
492155,15/01/2025,15/01/2025,Pagamento #55417,CJ3213 ESPACO VIVER BEM EVB - LAVRAS - SP,DF - DISTRIBUIDORA 0004 [5],56865,000051323,Sim,8619.00,8619.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492155,.00,1,8619.00,,15/01/2025,CLINICA,16/12/2024
492153,15/01/2025,15/01/2025,Pagamento #55416,CJ2141 UNIMED DE MARILIA - SALGADO FILHO - SP,DF - DISTRIBUIDORA 0004 [5],56840,000051297,Sim,33209.30,33209.30,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121101 1.1.2.01.01.001 - Operadoras de Saúde,492153,.00,1,33209.30,,15/01/2025,OPERADORA,16/12/2024
492151,15/01/2025,15/01/2025,Pagamento #55415,CJ204 UNIMED LESTE PAULISTA - SAO JOAO DA BOA VISTA - SP,DF - DISTRIBUIDORA 0004 [5],56836,000051293,Sim,9450.00,9450.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492151,.00,1,9450.00,,15/01/2025,HOSPITAL,16/12/2024
492150,15/01/2025,14/02/2025,Pagamento #55414,CJ176 HOSPITAL UNIMED RESENDE - RJ,RJ - DISTRIBUIDORA 0001 [1],56890,000199346,Sim,30198.00,30198.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492150,.00,1,10066.00,,15/01/2025,HOSPITAL,16/12/2024
492149,15/01/2025,14/02/2025,Pagamento #55413,CJ165 HOSPITAL UNIMED GOVERNADOR VALADARES - MG,DF - DISTRIBUIDORA 0004 [5],56854,000051312,Sim,32937.99,32937.99,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492149,.00,1,10979.33,,15/01/2025,HOSPITAL,16/12/2024
492146,15/01/2025,14/02/2025,Pagamento #55412,CJ159 UNIMED DE NOVA FRIBURGO - RJ,RJ - DISTRIBUIDORA 0001 [1],56898,000199347,Sim,3947.96,3947.96,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492146,.00,1,1315.99,,15/01/2025,HOSPITAL,16/12/2024
492146,15/01/2025,14/02/2025,Pagamento #55412,CJ159 UNIMED DE NOVA FRIBURGO - RJ,RJ - DISTRIBUIDORA 0001 [1],56851,000199345,Sim,13716.00,13716.00,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492146,.00,1,4572.00,,15/01/2025,HOSPITAL,16/12/2024
492144,15/01/2025,14/02/2025,Pagamento #55411,CJ1429 HOSPITAL DONA HELENA - JOINVILLE - SC,DF - DISTRIBUIDORA 0004 [5],56852,000051310,Sim,14359.51,14359.51,1111232 1.1.1.01.02.032 - Banco DCASH Digital 937-1,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,492144,.00,1,7179.76,,15/01/2025,HOSPITAL,16/12/2024
492143,15/01/2025,13/01/2025,Pagamento #55410,CJ2882 UNIMED DE LONDRINA - PR,DF - DISTRIBUIDORA 0004 [5],55562,000050038,Sim,61813.76,61813.76,1111302 1.1.1.01.03.002 - Caixa Econômica Federal 084-3-[10042],1121101 1.1.2.01.01.001 - Operadoras de Saúde,492143,.00,1,61813.76,,13/01/2025,OPERADORA,14/11/2024
491921,16/01/2025,17/01/2025,Pagamento #55409,CJ303 HOSPITAL ARAUJO JORGE - GOIANIA - GO,DF - DISTRIBUIDORA 0004 [5],57020,000051456,Sim,5520.00,5520.00,2111127 2.1.1.01.01.027 - Day Maxx 2 F.I.D.C.,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,491921,.00,1,5520.00,,17/01/2025,HOSPITAL,18/12/2024
491920,16/01/2025,16/01/2025,Pagamento #55408,CJ5129 UNIMED CUIABA DISTRIBUIDORA DE MEDICAMENTOS - MT,DF - DISTRIBUIDORA 0004 [5],56978,000051415,Sim,23880.00,23880.00,2111127 2.1.1.01.01.027 - Day Maxx 2 F.I.D.C.,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,491920,.00,1,23880.00,,16/01/2025,FARMÁCIAS E DROGARIAS,17/12/2024
491919,16/01/2025,16/01/2025,Pagamento #55407,CJ5031 REUMATOCENTER - JUIZ DE FORA - MG,DF - DISTRIBUIDORA 0004 [5],56936,000051391,Sim,16880.00,16880.00,2111127 2.1.1.01.01.027 - Day Maxx 2 F.I.D.C.,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,491919,.00,1,16880.00,,16/01/2025,CLINICA,17/12/2024
491918,16/01/2025,16/01/2025,Pagamento #55406,CJ4728 CENTRO ONCOLOGICO DEVITA - SOROCABA - SP,DF - DISTRIBUIDORA 0004 [5],56935,000051390,Sim,8467.80,8467.80,2111127 2.1.1.01.01.027 - Day Maxx 2 F.I.D.C.,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,491918,.00,1,8467.80,,16/01/2025,CLINICA,17/12/2024
491917,16/01/2025,16/01/2025,Pagamento #55405,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,DF - DISTRIBUIDORA 0004 [5],56925,000051381,Sim,34190.40,34190.40,2111127 2.1.1.01.01.027 - Day Maxx 2 F.I.D.C.,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,491917,.00,1,34190.40,,16/01/2025,HOSPITAL,17/12/2024
